trapscap1
parameters 49
# exponents ... coefficient
# exponents ... coefficient
	  0   0   0    2.09145e-01 
	  1   0   0    6.64025e-02 
	  0   1   0    -4.04235e-02 
	  1   1   0    2.10388e-02 
	  2   0   0    -1.56678e-02 
levscap1
parameters 28
# exponents ... coefficient
	  0   0   0   0   0   0    1.29196e-01 
	  0   0   1   1   0   0    2.71331e-02 
	  0   1   0   0   0   0    -3.95019e-02 
	  0   0   0   0   1   0    1.13615e-01 
	  0   0   0   0   0   1    2.89682e-02 
	  0   0   0   1   0   0    6.15612e-02 
	  1   0   0   1   0   0    1.06528e-02 
	  3   0   0   0   0   0    -1.54845e-02 
	  0   0   1   0   0   0    6.07035e-02 
	  0   0   0   1   0   1    -1.63277e-02 
	  1   1   0   2   0   0    1.21871e-02 
	  0   0   1   1   1   0    9.29289e-04 
	  0   0   2   1   0   0    -1.95214e-02 
	  0   0   0   2   0   2    -6.21257e-03 
	  0   0   1   0   2   1    -9.67843e-03 
	  4   0   0   0   0   0    -1.99685e-03 
	  1   0   0   0   2   0    6.70171e-03 
	  0   1   0   1   0   0    -4.60621e-02 
	  0   2   0   1   0   0    -1.81813e-02 
	  0   0   0   0   3   0    -1.41851e-02 
	  0   0   1   0   0   1    -4.74956e-03 
	  0   1   0   0   1   0    1.90835e-02 
	  0   1   1   2   0   0    1.69145e-02 
	  0   0   1   0   1   0    -4.18439e-02 
	  0   0   0   1   1   0    -1.74201e-02 
